participantID,StartDate,day,mood
sp10-01-36,2010-09-12T03:01:12Z,2010-09-09,Calm or peaceful
sp10-01-36,2010-09-12T03:01:12Z,2010-09-10,Stressed or anxious
sp10-01-36,2010-09-12T03:01:12Z,2010-09-11,Calm or peaceful
sp10-01-36,2010-09-12T03:01:12Z,2010-09-12,Calm or peaceful
sp10-01-23,2010-09-12T00:46:56Z,2010-09-06,Happy or content
sp10-01-23,2010-09-12T00:46:56Z,2010-09-07,Happy or content
sp10-01-23,2010-09-12T00:46:56Z,2010-09-08,Happy or content
sp10-01-23,2010-09-12T00:46:56Z,2010-09-09,Happy or content
sp10-01-23,2010-09-12T00:46:56Z,2010-09-10,Happy or content
sp10-01-23,2010-09-12T00:46:56Z,2010-09-11,Happy or content
sp10-01-23,2010-09-12T00:46:56Z,2010-09-12,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-06,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-06,Calm or peaceful
sp10-01-40,2010-09-11T23:19:45Z,2010-09-07,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-08,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-09,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-10,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-10,Calm or peaceful
sp10-01-40,2010-09-11T23:19:45Z,2010-09-10,Stressed or anxious
sp10-01-40,2010-09-11T23:19:45Z,2010-09-11,Happy or content
sp10-01-40,2010-09-11T23:19:45Z,2010-09-12,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-06,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-07,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-08,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-09,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-10,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-10,Stressed or anxious
sp10-01-01,2010-09-11T15:50:43Z,2010-09-11,Happy or content
sp10-01-01,2010-09-11T15:50:43Z,2010-09-12,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-06,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-07,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-08,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-09,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-10,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-11,Happy or content
sp10-01-42,2010-09-11T15:43:21Z,2010-09-12,Calm or peaceful
sp10-01-06,2010-09-11T15:29:45Z,2010-09-06,Happy or content
sp10-01-06,2010-09-11T15:29:45Z,2010-09-07,Happy or content
sp10-01-06,2010-09-11T15:29:45Z,2010-09-08,Happy or content
sp10-01-06,2010-09-11T15:29:45Z,2010-09-09,Calm or peaceful
sp10-01-06,2010-09-11T15:29:45Z,2010-09-10,Happy or content
sp10-01-06,2010-09-11T15:29:45Z,2010-09-10,Calm or peaceful
sp10-01-06,2010-09-11T15:29:45Z,2010-09-11,Calm or peaceful
sp10-01-06,2010-09-11T15:29:45Z,2010-09-11,Stressed or anxious
sp10-01-06,2010-09-11T15:29:45Z,2010-09-12,Calm or peaceful
sp10-01-18,2010-09-11T15:28:51Z,2010-09-06,Stressed or anxious
sp10-01-18,2010-09-11T15:28:51Z,2010-09-07,Stressed or anxious
sp10-01-18,2010-09-11T15:28:51Z,2010-09-08,Stressed or anxious
sp10-01-18,2010-09-11T15:28:51Z,2010-09-09,Stressed or anxious
sp10-01-18,2010-09-11T15:28:51Z,2010-09-10,Stressed or anxious
sp10-01-18,2010-09-11T15:28:51Z,2010-09-11,Stressed or anxious
sp10-01-18,2010-09-11T15:28:51Z,2010-09-12,Stressed or anxious
sp10-01-19,2010-09-11T15:27:53Z,2010-09-06,Happy or content
sp10-01-19,2010-09-11T15:27:53Z,2010-09-07,Happy or content
sp10-01-19,2010-09-11T15:27:53Z,2010-09-08,Happy or content
sp10-01-19,2010-09-11T15:27:53Z,2010-09-09,Happy or content
sp10-01-19,2010-09-11T15:27:53Z,2010-09-10,Happy or content
sp10-01-19,2010-09-11T15:27:53Z,2010-09-11,Happy or content
sp10-01-19,2010-09-11T15:27:53Z,2010-09-12,Happy or content
sp10-01-43,2010-09-11T15:14:16Z,2010-09-06,Happy or content
sp10-01-43,2010-09-11T15:14:16Z,2010-09-07,Happy or content
sp10-01-43,2010-09-11T15:14:16Z,2010-09-08,Calm or peaceful
sp10-01-43,2010-09-11T15:14:16Z,2010-09-09,Calm or peaceful
sp10-01-43,2010-09-11T15:14:16Z,2010-09-10,Stressed or anxious
sp10-01-43,2010-09-11T15:14:16Z,2010-09-11,Calm or peaceful
sp10-01-38,2010-09-26T22:09:26Z,2010-08-30,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-08-31,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-08-31,Sad or depressed
sp10-01-38,2010-09-26T22:09:26Z,2010-09-01,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-01,Calm or peaceful
sp10-01-38,2010-09-26T22:09:26Z,2010-09-02,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-03,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-03,Stressed or anxious
sp10-01-38,2010-09-26T22:09:26Z,2010-09-03,Sad or depressed
sp10-01-38,2010-09-26T22:09:26Z,2010-09-04,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-05,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-05,Calm or peaceful
sp10-01-38,2010-09-26T22:09:26Z,2010-08-30,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-08-31,Sad or depressed
sp10-01-38,2010-09-26T22:09:26Z,2010-09-01,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-02,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-03,Stressed or anxious
sp10-01-38,2010-09-26T22:09:26Z,2010-09-04,Happy or content
sp10-01-38,2010-09-26T22:09:26Z,2010-09-05,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-08-30,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-08-31,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-01,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-02,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-02,Sad or depressed
sp10-01-08,2010-09-15T00:33:21Z,2010-09-03,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-03,Sad or depressed
sp10-01-08,2010-09-15T00:33:21Z,2010-09-04,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-05,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-08-30,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-08-31,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-01,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-02,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-03,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-04,Happy or content
sp10-01-08,2010-09-15T00:33:21Z,2010-09-05,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-08-30,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-08-31,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-08-31,Stressed or anxious
sp10-01-22,2010-09-14T05:28:51Z,2010-09-01,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-02,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-03,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-04,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-05,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-08-30,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-08-31,Stressed or anxious
sp10-01-22,2010-09-14T05:28:51Z,2010-09-01,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-02,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-03,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-04,Happy or content
sp10-01-22,2010-09-14T05:28:51Z,2010-09-05,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-08-30,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-08-31,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-01,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-02,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-03,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-04,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-05,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-08-30,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-08-31,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-01,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-02,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-03,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-04,Happy or content
sp10-01-25,2010-09-13T20:23:36Z,2010-09-05,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-08-30,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-08-31,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-01,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-02,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-03,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-04,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-05,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-08-30,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-08-31,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-01,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-02,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-03,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-04,Happy or content
sp10-01-31,2010-09-13T01:30:19Z,2010-09-05,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-08-30,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-08-31,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-08-31,Stressed or anxious
sp10-01-46,2010-09-13T00:27:26Z,2010-09-01,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-02,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-03,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-04,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-05,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-08-30,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-08-31,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-01,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-02,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-03,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-04,Happy or content
sp10-01-46,2010-09-13T00:27:26Z,2010-09-05,Happy or content
sp10-01-36,2010-09-12T03:02:38Z,2010-08-30,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-08-31,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-01,Stressed or anxious
sp10-01-36,2010-09-12T03:02:38Z,2010-09-02,Stressed or anxious
sp10-01-36,2010-09-12T03:02:38Z,2010-09-03,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-04,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-05,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-08-30,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-08-31,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-01,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-02,Stressed or anxious
sp10-01-36,2010-09-12T03:02:38Z,2010-09-03,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-04,Calm or peaceful
sp10-01-36,2010-09-12T03:02:38Z,2010-09-05,Calm or peaceful
sp10-01-35,2010-09-11T14:56:25Z,2010-08-30,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-08-31,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-01,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-02,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-03,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-04,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-04,Calm or peaceful
sp10-01-35,2010-09-11T14:56:25Z,2010-09-05,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-05,Calm or peaceful
sp10-01-35,2010-09-11T14:56:25Z,2010-08-30,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-08-31,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-01,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-02,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-03,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-04,Happy or content
sp10-01-35,2010-09-11T14:56:25Z,2010-09-05,Happy or content
sp10-01-34,2010-09-11T14:56:47Z,2010-08-30,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-08-31,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-01,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-02,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-03,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-04,Happy or content
sp10-01-34,2010-09-11T14:56:47Z,2010-09-04,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-05,Happy or content
sp10-01-34,2010-09-11T14:56:47Z,2010-09-05,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-08-30,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-08-31,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-01,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-02,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-03,Calm or peaceful
sp10-01-34,2010-09-11T14:56:47Z,2010-09-04,Happy or content
sp10-01-34,2010-09-11T14:56:47Z,2010-09-05,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-08-30,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-08-31,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-01,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-02,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-03,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-04,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-05,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-08-30,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-08-31,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-01,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-02,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-03,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-04,Happy or content
sp10-01-44,2010-09-10T02:31:42Z,2010-09-05,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-08-30,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-08-31,Stressed or anxious
sp10-01-39,2010-09-09T14:59:48Z,2010-09-01,Calm or peaceful
sp10-01-39,2010-09-09T14:59:48Z,2010-09-01,Sad or depressed
sp10-01-39,2010-09-09T14:59:48Z,2010-09-02,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-09-02,Stressed or anxious
sp10-01-39,2010-09-09T14:59:48Z,2010-09-03,Calm or peaceful
sp10-01-39,2010-09-09T14:59:48Z,2010-09-04,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-09-05,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-09-05,Calm or peaceful
sp10-01-39,2010-09-09T14:59:48Z,2010-08-30,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-08-31,Stressed or anxious
sp10-01-39,2010-09-09T14:59:48Z,2010-09-01,Calm or peaceful
sp10-01-39,2010-09-09T14:59:48Z,2010-09-02,Stressed or anxious
sp10-01-39,2010-09-09T14:59:48Z,2010-09-03,Calm or peaceful
sp10-01-39,2010-09-09T14:59:48Z,2010-09-04,Happy or content
sp10-01-39,2010-09-09T14:59:48Z,2010-09-05,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-08-30,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-08-31,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-01,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-02,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-02,Stressed or anxious
sp10-01-41,2010-09-08T14:41:04Z,2010-09-02,Angry or frustrated
sp10-01-41,2010-09-08T14:41:04Z,2010-09-03,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-03,Stressed or anxious
sp10-01-41,2010-09-08T14:41:04Z,2010-09-04,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-05,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-05,Stressed or anxious
sp10-01-41,2010-09-08T14:41:04Z,2010-09-05,Sad or depressed
sp10-01-41,2010-09-08T14:41:04Z,2010-08-30,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-08-31,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-01,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-02,Stressed or anxious
sp10-01-41,2010-09-08T14:41:04Z,2010-09-03,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-04,Happy or content
sp10-01-41,2010-09-08T14:41:04Z,2010-09-05,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-08-30,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-08-30,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-08-31,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-08-31,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-09-01,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-01,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-09-02,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-02,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-09-03,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-03,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-09-04,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-04,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-09-05,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-05,Calm or peaceful
sp10-01-48,2010-09-08T13:03:38Z,2010-09-05,Stressed or anxious
sp10-01-48,2010-09-08T13:03:38Z,2010-08-30,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-08-31,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-01,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-02,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-03,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-04,Happy or content
sp10-01-48,2010-09-08T13:03:38Z,2010-09-05,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-08-30,Stressed or anxious
sp10-01-06,2010-09-07T03:05:02Z,2010-08-31,Stressed or anxious
sp10-01-06,2010-09-07T03:05:02Z,2010-09-01,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-02,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-03,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-04,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-05,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-08-30,Stressed or anxious
sp10-01-06,2010-09-07T03:05:02Z,2010-08-31,Stressed or anxious
sp10-01-06,2010-09-07T03:05:02Z,2010-09-01,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-02,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-03,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-04,Happy or content
sp10-01-06,2010-09-07T03:05:02Z,2010-09-05,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-08-30,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-08-30,Stressed or anxious
sp10-01-30,2010-09-07T00:16:31Z,2010-08-31,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-08-31,Stressed or anxious
sp10-01-30,2010-09-07T00:16:31Z,2010-09-01,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-02,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-03,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-04,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-05,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-08-30,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-08-31,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-01,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-02,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-03,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-04,Happy or content
sp10-01-30,2010-09-07T00:16:31Z,2010-09-05,Happy or content
sp10-01-24,2010-09-06T18:02:24Z,2010-08-30,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-08-31,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-01,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-02,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-03,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-04,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-05,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-08-30,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-08-31,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-01,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-02,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-03,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-04,Calm or peaceful
sp10-01-24,2010-09-06T18:02:24Z,2010-09-05,Calm or peaceful
sp10-01-40,2010-09-06T15:55:03Z,2010-08-30,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-08-31,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-01,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-02,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-03,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-04,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-05,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-08-30,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-08-31,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-01,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-02,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-03,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-04,Happy or content
sp10-01-40,2010-09-06T15:55:03Z,2010-09-05,Happy or content
sp10-01-13,2010-09-06T14:18:00Z,2010-08-30,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-08-31,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-01,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-02,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-03,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-04,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-05,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-08-30,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-08-31,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-01,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-02,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-03,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-04,Calm or peaceful
sp10-01-13,2010-09-06T14:18:00Z,2010-09-05,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-08-30,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-08-30,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-08-30,Angry or frustrated
sp10-01-45,2010-09-06T01:12:05Z,2010-08-31,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-08-31,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-09-01,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-01,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-09-01,Angry or frustrated
sp10-01-45,2010-09-06T01:12:05Z,2010-09-02,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-02,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-09-03,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-03,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-09-04,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-04,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-09-04,Stressed or anxious
sp10-01-45,2010-09-06T01:12:05Z,2010-09-05,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-05,Calm or peaceful
sp10-01-45,2010-09-06T01:12:05Z,2010-09-05,Stressed or anxious
sp10-01-45,2010-09-06T01:12:05Z,2010-08-30,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-08-31,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-01,Happy or content
sp10-01-45,2010-09-06T01:12:05Z,2010-09-02,Happy or content
